business_postal_code,Unnamed: 0,population ,avg_income,inspection_id,inspection_date,inspection_score,inspection_type,violation_description,risk_category,Neighborhoods,Current Police Districts
94102,25,28991,22351,66517_20190524,05/24/2019 12:00:00 AM,84.0,Routine - Unscheduled,Unclean nonfood contact surfaces,Low Risk,21.0,4.0
94102,25,28991,22351,67063_20170705,07/05/2017 12:00:00 AM,72.0,Routine - Unscheduled,Inadequately cleaned or sanitized food contact surfaces,Moderate Risk,19.0,6.0
94102,25,28991,22351,68295_20171218,12/18/2017 12:00:00 AM,94.0,Routine - Unscheduled,Food safety certificate or food handler card not available,Low Risk,19.0,5.0
94102,25,28991,22351,65007_20171102,11/02/2017 12:00:00 AM,90.0,Routine - Unscheduled,Unapproved or unmaintained equipment or utensils,Low Risk,21.0,1.0
94102,25,28991,22351,64940_20170315,03/15/2017 12:00:00 AM,92.0,Routine - Unscheduled,Inadequately cleaned or sanitized food contact surfaces,Moderate Risk,21.0,4.0
94102,25,28991,22351,64938_20180227,02/27/2018 12:00:00 AM,79.0,Routine - Unscheduled,Unapproved or unmaintained equipment or utensils,Low Risk,20.0,5.0
94102,25,28991,22351,69388_20170719,07/19/2017 12:00:00 AM,94.0,Routine - Unscheduled,Inadequate and inaccessible handwashing facilities,Moderate Risk,21.0,4.0
94102,25,28991,22351,69110_20170711,07/11/2017 12:00:00 AM,80.0,Routine - Unscheduled,Foods not protected from contamination,Moderate Risk,22.0,4.0
94102,25,28991,22351,68774_20180103,01/03/2018 12:00:00 AM,96.0,Routine - Unscheduled,Unclean nonfood contact surfaces,Low Risk,20.0,5.0
94102,25,28991,22351,68360_20170301,03/01/2017 12:00:00 AM,90.0,Routine - Unscheduled,Foods not protected from contamination,Moderate Risk,50.0,6.0
94102,25,28991,22351,71510_20161031,10/31/2016 12:00:00 AM,92.0,Routine - Unscheduled,Unapproved or unmaintained equipment or utensils,Low Risk,19.0,5.0
94102,25,28991,22351,66709_20180518,05/18/2018 12:00:00 AM,96.0,Routine - Unscheduled,Unapproved or unmaintained equipment or utensils,Low Risk,21.0,4.0
94102,25,28991,22351,65676_20180829,08/29/2018 12:00:00 AM,92.0,Routine - Unscheduled,Improper food storage,Low Risk,21.0,5.0
94102,25,28991,22351,64938_20170125,01/25/2017 12:00:00 AM,84.0,Routine - Unscheduled,Unapproved or unmaintained equipment or utensils,Low Risk,20.0,5.0
94102,25,28991,22351,66517_20170120,01/20/2017 12:00:00 AM,76.0,Routine - Unscheduled,Permit license or inspection report not posted,Low Risk,21.0,4.0
94102,25,28991,22351,67063_20180502,05/02/2018 12:00:00 AM,92.0,Routine - Unscheduled,Improper or defective plumbing,Low Risk,19.0,6.0
94102,25,28991,22351,69110_20161011,10/11/2016 12:00:00 AM,88.0,Routine - Unscheduled,Foods not protected from contamination,Moderate Risk,22.0,4.0
94102,25,28991,22351,65283_20161222,12/22/2016 12:00:00 AM,94.0,Routine - Unscheduled,Unclean or degraded floors walls or ceilings,Low Risk,20.0,5.0
94102,25,28991,22351,67063_20190517,05/17/2019 12:00:00 AM,88.0,Routine - Unscheduled,Inadequately cleaned or sanitized food contact surfaces,Moderate Risk,19.0,6.0
94102,25,28991,22351,68360_20190329,03/29/2019 12:00:00 AM,90.0,Routine - Unscheduled,Moderate risk food holding temperature,Moderate Risk,50.0,6.0
94102,25,28991,22351,65066_20170712,07/12/2017 12:00:00 AM,71.0,Routine - Unscheduled,Employee eating or smoking,Moderate Risk,21.0,4.0
94102,25,28991,22351,69680_20190122,01/22/2019 12:00:00 AM,92.0,Routine - Unscheduled,Unapproved or unmaintained equipment or utensils,Low Risk,26.0,4.0
94102,25,28991,22351,66517_20170120,01/20/2017 12:00:00 AM,76.0,Routine - Unscheduled,Inadequate food safety knowledge or lack of certified food safety manager,Moderate Risk,21.0,4.0
94102,25,28991,22351,65283_20180302,03/02/2018 12:00:00 AM,90.0,Routine - Unscheduled,Unclean or degraded floors walls or ceilings,Low Risk,20.0,5.0
94102,25,28991,22351,70960_20190321,03/21/2019 12:00:00 AM,86.0,Routine - Unscheduled,Foods not protected from contamination,Moderate Risk,22.0,4.0
94102,25,28991,22351,67063_20161026,10/26/2016 12:00:00 AM,90.0,Routine - Unscheduled,Low risk vermin infestation,Low Risk,19.0,6.0
94102,25,28991,22351,70960_20180601,06/01/2018 12:00:00 AM,81.0,Routine - Unscheduled,Inadequate and inaccessible handwashing facilities,Moderate Risk,22.0,4.0
94102,25,28991,22351,69121_20180626,06/26/2018 12:00:00 AM,87.0,Routine - Unscheduled,Foods not protected from contamination,Moderate Risk,21.0,5.0
94102,25,28991,22351,71456_20161205,12/05/2016 12:00:00 AM,96.0,Routine - Unscheduled,Worker safety hazards,Low Risk,19.0,6.0
94102,25,28991,22351,67250_20170223,02/23/2017 12:00:00 AM,98.0,Routine - Unscheduled,Improper storage of equipment utensils or linens,Low Risk,20.0,4.0
94102,25,28991,22351,69110_20170711,07/11/2017 12:00:00 AM,80.0,Routine - Unscheduled,Unapproved or unmaintained equipment or utensils,Low Risk,22.0,4.0
94102,25,28991,22351,65283_20180302,03/02/2018 12:00:00 AM,90.0,Routine - Unscheduled,Inadequate and inaccessible handwashing facilities,Moderate Risk,20.0,5.0
94102,25,28991,22351,65066_20180808,08/08/2018 12:00:00 AM,82.0,Routine - Unscheduled,High risk food holding temperature,High Risk,21.0,4.0
94102,25,28991,22351,66185_20170626,06/26/2017 12:00:00 AM,94.0,Routine - Unscheduled,Unclean or degraded floors walls or ceilings,Low Risk,22.0,4.0
94102,25,28991,22351,69110_20161011,10/11/2016 12:00:00 AM,88.0,Routine - Unscheduled,Moderate risk vermin infestation,Moderate Risk,22.0,4.0
94102,25,28991,22351,67063_20170705,07/05/2017 12:00:00 AM,72.0,Routine - Unscheduled,Wiping cloths not clean or properly stored or inadequate sanitizer,Low Risk,19.0,6.0
94102,25,28991,22351,65007_20171102,11/02/2017 12:00:00 AM,90.0,Routine - Unscheduled,Wiping cloths not clean or properly stored or inadequate sanitizer,Low Risk,21.0,1.0
94102,25,28991,22351,70960_20190321,03/21/2019 12:00:00 AM,86.0,Routine - Unscheduled,Moderate risk vermin infestation,Moderate Risk,22.0,4.0
94102,25,28991,22351,64938_20170125,01/25/2017 12:00:00 AM,84.0,Routine - Unscheduled,Unclean nonfood contact surfaces,Low Risk,20.0,5.0
94102,25,28991,22351,65902_20170421,04/21/2017 12:00:00 AM,89.0,Routine - Unscheduled,Unapproved or unmaintained equipment or utensils,Low Risk,21.0,4.0
94102,25,28991,22351,69595_20170428,04/28/2017 12:00:00 AM,87.0,Routine - Unscheduled,Unauthorized or unsafe use of time as a public health control measure,High Risk,21.0,4.0
94102,25,28991,22351,67184_20170913,09/13/2017 12:00:00 AM,88.0,Routine - Unscheduled,Inadequate and inaccessible handwashing facilities,Moderate Risk,22.0,4.0
94102,25,28991,22351,65283_20170831,08/31/2017 12:00:00 AM,94.0,Routine - Unscheduled,Improper or defective plumbing,Low Risk,20.0,5.0
94102,25,28991,22351,71065_20190118,01/18/2019 12:00:00 AM,73.0,Routine - Unscheduled,Improper food storage,Low Risk,20.0,5.0
94102,25,28991,22351,65066_20190816,08/16/2019 12:00:00 AM,85.0,Routine - Unscheduled,Wiping cloths not clean or properly stored or inadequate sanitizer,Low Risk,21.0,4.0
94102,25,28991,22351,68295_20171218,12/18/2017 12:00:00 AM,94.0,Routine - Unscheduled,Inadequate and inaccessible handwashing facilities,Moderate Risk,19.0,5.0
94102,25,28991,22351,71065_20190118,01/18/2019 12:00:00 AM,73.0,Routine - Unscheduled,Moderate risk food holding temperature,Moderate Risk,20.0,5.0
94102,25,28991,22351,65676_20180829,08/29/2018 12:00:00 AM,92.0,Routine - Unscheduled,Wiping cloths not clean or properly stored or inadequate sanitizer,Low Risk,21.0,5.0
94102,25,28991,22351,66694_20180605,06/05/2018 12:00:00 AM,82.0,Routine - Unscheduled,Improper storage of equipment utensils or linens,Low Risk,20.0,4.0
94102,25,28991,22351,69388_20170719,07/19/2017 12:00:00 AM,94.0,Routine - Unscheduled,Food safety certificate or food handler card not available,Low Risk,21.0,4.0
94102,25,28991,22351,65676_20170808,08/08/2017 12:00:00 AM,88.0,Routine - Unscheduled,Unclean or degraded floors walls or ceilings,Low Risk,21.0,5.0
94102,25,28991,22351,66517_20190524,05/24/2019 12:00:00 AM,84.0,Routine - Unscheduled,Inadequately cleaned or sanitized food contact surfaces,Moderate Risk,21.0,4.0
94102,25,28991,22351,70921_20171211,12/11/2017 12:00:00 AM,98.0,Routine - Unscheduled,Unclean or degraded floors walls or ceilings,Low Risk,19.0,6.0
94102,25,28991,22351,65283_20190215,02/15/2019 12:00:00 AM,90.0,Routine - Unscheduled,Improper storage of equipment utensils or linens,Low Risk,20.0,5.0
94102,25,28991,22351,67063_20190517,05/17/2019 12:00:00 AM,88.0,Routine - Unscheduled,Inadequate and inaccessible handwashing facilities,Moderate Risk,19.0,6.0
94102,25,28991,22351,67063_20161026,10/26/2016 12:00:00 AM,90.0,Routine - Unscheduled,Unclean or degraded floors walls or ceilings,Low Risk,19.0,6.0
94102,25,28991,22351,71510_20161031,10/31/2016 12:00:00 AM,92.0,Routine - Unscheduled,Wiping cloths not clean or properly stored or inadequate sanitizer,Low Risk,19.0,5.0
94102,25,28991,22351,67184_20190509,05/09/2019 12:00:00 AM,96.0,Routine - Unscheduled,Inadequately cleaned or sanitized food contact surfaces,Moderate Risk,22.0,4.0
94102,25,28991,22351,69110_20180424,04/24/2018 12:00:00 AM,84.0,Routine - Unscheduled,Unapproved or unmaintained equipment or utensils,Low Risk,22.0,4.0
94102,25,28991,22351,69110_20180424,04/24/2018 12:00:00 AM,84.0,Routine - Unscheduled,Inadequately cleaned or sanitized food contact surfaces,Moderate Risk,22.0,4.0
94102,25,28991,22351,70960_20170712,07/12/2017 12:00:00 AM,85.0,Routine - Unscheduled,Unclean or unsanitary food contact surfaces,High Risk,22.0,4.0
94102,25,28991,22351,65066_20170712,07/12/2017 12:00:00 AM,71.0,Routine - Unscheduled,Improper cooling methods,High Risk,21.0,4.0
94102,25,28991,22351,66694_20170112,01/12/2017 12:00:00 AM,92.0,Routine - Unscheduled,Improper storage use or identification of toxic substances,Low Risk,20.0,4.0
94102,25,28991,22351,67063_20190517,05/17/2019 12:00:00 AM,88.0,Routine - Unscheduled,Moderate risk food holding temperature,Moderate Risk,19.0,6.0
94102,25,28991,22351,65283_20190215,02/15/2019 12:00:00 AM,90.0,Routine - Unscheduled,Moderate risk food holding temperature,Moderate Risk,20.0,5.0
94102,25,28991,22351,67184_20170913,09/13/2017 12:00:00 AM,88.0,Routine - Unscheduled,Moderate risk food holding temperature,Moderate Risk,22.0,4.0
94102,25,28991,22351,71456_20161205,12/05/2016 12:00:00 AM,96.0,Routine - Unscheduled,Unclean nonfood contact surfaces,Low Risk,19.0,6.0
94102,25,28991,22351,71065_20190118,01/18/2019 12:00:00 AM,73.0,Routine - Unscheduled,Improper cooling methods,High Risk,20.0,5.0
94102,25,28991,22351,66517_20170120,01/20/2017 12:00:00 AM,76.0,Routine - Unscheduled,Improper cooling methods,High Risk,21.0,4.0
94102,25,28991,22351,68360_20170301,03/01/2017 12:00:00 AM,90.0,Routine - Unscheduled,Unclean nonfood contact surfaces,Low Risk,50.0,6.0
94102,25,28991,22351,68774_20180103,01/03/2018 12:00:00 AM,96.0,Routine - Unscheduled,Unclean or degraded floors walls or ceilings,Low Risk,20.0,5.0
94102,25,28991,22351,66709_20180518,05/18/2018 12:00:00 AM,96.0,Routine - Unscheduled,Unclean or degraded floors walls or ceilings,Low Risk,21.0,4.0
94102,25,28991,22351,65676_20170808,08/08/2017 12:00:00 AM,88.0,Routine - Unscheduled,Moderate risk food holding temperature,Moderate Risk,21.0,5.0
94102,25,28991,22351,64938_20180227,02/27/2018 12:00:00 AM,79.0,Routine - Unscheduled,Permit license or inspection report not posted,Low Risk,20.0,5.0
94102,25,28991,22351,65007_20181127,11/27/2018 12:00:00 AM,92.0,Routine - Unscheduled,Unapproved or unmaintained equipment or utensils,Low Risk,21.0,1.0
94102,25,28991,22351,70960_20180601,06/01/2018 12:00:00 AM,81.0,Routine - Unscheduled,Wiping cloths not clean or properly stored or inadequate sanitizer,Low Risk,22.0,4.0
94102,25,28991,22351,71065_20171211,12/11/2017 12:00:00 AM,89.0,Routine - Unscheduled,Improper food storage,Low Risk,20.0,5.0
94102,25,28991,22351,65066_20170712,07/12/2017 12:00:00 AM,71.0,Routine - Unscheduled,Unclean or unsanitary food contact surfaces,High Risk,21.0,4.0
94102,25,28991,22351,69288_20180907,09/07/2018 12:00:00 AM,91.0,Routine - Unscheduled,Unclean or unsanitary food contact surfaces,High Risk,21.0,4.0
94102,25,28991,22351,69121_20180626,06/26/2018 12:00:00 AM,87.0,Routine - Unscheduled,High risk food holding temperature,High Risk,21.0,5.0
94102,25,28991,22351,67246_20180430,04/30/2018 12:00:00 AM,91.0,Routine - Unscheduled,Unclean or degraded floors walls or ceilings,Low Risk,20.0,4.0
94102,25,28991,22351,68360_20190329,03/29/2019 12:00:00 AM,90.0,Routine - Unscheduled,Food safety certificate or food handler card not available,Low Risk,50.0,6.0
94102,25,28991,22351,66517_20180604,06/04/2018 12:00:00 AM,92.0,Routine - Unscheduled,Inadequate food safety knowledge or lack of certified food safety manager,Moderate Risk,21.0,4.0
94102,25,28991,22351,66185_20170626,06/26/2017 12:00:00 AM,94.0,Routine - Unscheduled,Inadequately cleaned or sanitized food contact surfaces,Moderate Risk,22.0,4.0
94102,25,28991,22351,69680_20171114,11/14/2017 12:00:00 AM,94.0,Routine - Unscheduled,Unapproved or unmaintained equipment or utensils,Low Risk,26.0,4.0
94102,25,28991,22351,69110_20170711,07/11/2017 12:00:00 AM,80.0,Routine - Unscheduled,High risk food holding temperature,High Risk,22.0,4.0
94102,25,28991,22351,64938_20170125,01/25/2017 12:00:00 AM,84.0,Routine - Unscheduled,Inadequate and inaccessible handwashing facilities,Moderate Risk,20.0,5.0
94102,25,28991,22351,66517_20190524,05/24/2019 12:00:00 AM,84.0,Routine - Unscheduled,Moderate risk food holding temperature,Moderate Risk,21.0,4.0
94102,25,28991,22351,69110_20180424,04/24/2018 12:00:00 AM,84.0,Routine - Unscheduled,Inadequate ventilation or lighting,Low Risk,22.0,4.0
94102,25,28991,22351,64938_20190503,05/03/2019 12:00:00 AM,98.0,Routine - Unscheduled,Unclean nonfood contact surfaces,Low Risk,20.0,5.0
94102,25,28991,22351,64940_20170315,03/15/2017 12:00:00 AM,92.0,Routine - Unscheduled,Improper or defective plumbing,Low Risk,21.0,4.0
94102,25,28991,22351,64938_20180227,02/27/2018 12:00:00 AM,79.0,Routine - Unscheduled,Employee eating or smoking,Moderate Risk,20.0,5.0
94102,25,28991,22351,71065_20190118,01/18/2019 12:00:00 AM,73.0,Routine - Unscheduled,Moderate risk vermin infestation,Moderate Risk,20.0,5.0
94102,25,28991,22351,69110_20190521,05/21/2019 12:00:00 AM,87.0,Routine - Unscheduled,Noncompliance with shell fish tags or display,Moderate Risk,22.0,4.0
94102,25,28991,22351,69595_20170428,04/28/2017 12:00:00 AM,87.0,Routine - Unscheduled,Improper food storage,Low Risk,21.0,4.0
94102,25,28991,22351,67063_20170705,07/05/2017 12:00:00 AM,72.0,Routine - Unscheduled,Contaminated or adulterated food,High Risk,19.0,6.0
94102,25,28991,22351,67063_20161026,10/26/2016 12:00:00 AM,90.0,Routine - Unscheduled,Unapproved or unmaintained equipment or utensils,Low Risk,19.0,6.0
94102,25,28991,22351,65283_20170831,08/31/2017 12:00:00 AM,94.0,Routine - Unscheduled,Food safety certificate or food handler card not available,Low Risk,20.0,5.0
94102,25,28991,22351,65007_20171102,11/02/2017 12:00:00 AM,90.0,Routine - Unscheduled,Permit license or inspection report not posted,Low Risk,21.0,1.0
94102,25,28991,22351,65066_20190816,08/16/2019 12:00:00 AM,85.0,Routine - Unscheduled,Low risk vermin infestation,Low Risk,21.0,4.0
94102,25,28991,22351,71510_20161031,10/31/2016 12:00:00 AM,92.0,Routine - Unscheduled,Food in poor condition,Moderate Risk,19.0,5.0
94102,25,28991,22351,66694_20180605,06/05/2018 12:00:00 AM,82.0,Routine - Unscheduled,No hot water or running water,High Risk,20.0,4.0
94102,25,28991,22351,69388_20181203,12/03/2018 12:00:00 AM,89.0,Routine - Unscheduled,Inadequate food safety knowledge or lack of certified food safety manager,Moderate Risk,21.0,4.0
94102,25,28991,22351,65066_20180808,08/08/2018 12:00:00 AM,82.0,Routine - Unscheduled,Improper cooling methods,High Risk,21.0,4.0
94102,25,28991,22351,70921_20161101,11/01/2016 12:00:00 AM,96.0,Routine - Unscheduled,Noncompliance with HAACP plan or variance,Moderate Risk,19.0,6.0
94102,25,28991,22351,66517_20180604,06/04/2018 12:00:00 AM,92.0,Routine - Unscheduled,Moderate risk food holding temperature,Moderate Risk,21.0,4.0
94102,25,28991,22351,65066_20170712,07/12/2017 12:00:00 AM,71.0,Routine - Unscheduled,Wiping cloths not clean or properly stored or inadequate sanitizer,Low Risk,21.0,4.0
94102,25,28991,22351,65676_20180829,08/29/2018 12:00:00 AM,92.0,Routine - Unscheduled,Inadequately cleaned or sanitized food contact surfaces,Moderate Risk,21.0,5.0
94102,25,28991,22351,65872_20180718,07/18/2018 12:00:00 AM,90.0,Routine - Unscheduled,Moderate risk food holding temperature,Moderate Risk,21.0,4.0
94102,25,28991,22351,69110_20180424,04/24/2018 12:00:00 AM,84.0,Routine - Unscheduled,Moderate risk vermin infestation,Moderate Risk,22.0,4.0
94102,25,28991,22351,70960_20180601,06/01/2018 12:00:00 AM,81.0,Routine - Unscheduled,High risk food holding temperature,High Risk,22.0,4.0
94102,25,28991,22351,65283_20190215,02/15/2019 12:00:00 AM,90.0,Routine - Unscheduled,Inadequate and inaccessible handwashing facilities,Moderate Risk,20.0,5.0
94102,25,28991,22351,65283_20161222,12/22/2016 12:00:00 AM,94.0,Routine - Unscheduled,Improper storage of equipment utensils or linens,Low Risk,20.0,5.0
94102,25,28991,22351,68295_20190104,01/04/2019 12:00:00 AM,96.0,Routine - Unscheduled,Inadequate and inaccessible handwashing facilities,Moderate Risk,19.0,5.0
94102,25,28991,22351,70960_20180601,06/01/2018 12:00:00 AM,81.0,Routine - Unscheduled,Foods not protected from contamination,Moderate Risk,22.0,4.0
94102,25,28991,22351,71510_20171026,10/26/2017 12:00:00 AM,91.0,Routine - Unscheduled,High risk food holding temperature,High Risk,19.0,5.0
94102,25,28991,22351,71456_20180409,04/09/2018 12:00:00 AM,96.0,Routine - Unscheduled,Inadequately cleaned or sanitized food contact surfaces,Moderate Risk,19.0,6.0
94102,25,28991,22351,67246_20180430,04/30/2018 12:00:00 AM,91.0,Routine - Unscheduled,Improper cooling methods,High Risk,20.0,4.0
94102,25,28991,22351,69595_20170428,04/28/2017 12:00:00 AM,87.0,Routine - Unscheduled,Inadequately cleaned or sanitized food contact surfaces,Moderate Risk,21.0,4.0
94102,25,28991,22351,69680_20190122,01/22/2019 12:00:00 AM,92.0,Routine - Unscheduled,Unclean or degraded floors walls or ceilings,Low Risk,26.0,4.0
94102,25,28991,22351,68360_20170301,03/01/2017 12:00:00 AM,90.0,Routine - Unscheduled,Improper storage of equipment utensils or linens,Low Risk,50.0,6.0
94102,25,28991,22351,66694_20170112,01/12/2017 12:00:00 AM,92.0,Routine - Unscheduled,Permit license or inspection report not posted,Low Risk,20.0,4.0
94102,25,28991,22351,69288_20180907,09/07/2018 12:00:00 AM,91.0,Routine - Unscheduled,Inadequate warewashing facilities or equipment,Low Risk,21.0,4.0
94102,25,28991,22351,69680_20190122,01/22/2019 12:00:00 AM,92.0,Routine - Unscheduled,Permit license or inspection report not posted,Low Risk,26.0,4.0
94102,25,28991,22351,66517_20170120,01/20/2017 12:00:00 AM,76.0,Routine - Unscheduled,Improper food storage,Low Risk,21.0,4.0
94102,25,28991,22351,65676_20170808,08/08/2017 12:00:00 AM,88.0,Routine - Unscheduled,Unapproved or unmaintained equipment or utensils,Low Risk,21.0,5.0
94102,25,28991,22351,64938_20170125,01/25/2017 12:00:00 AM,84.0,Routine - Unscheduled,Moderate risk vermin infestation,Moderate Risk,20.0,5.0
94102,25,28991,22351,66517_20170120,01/20/2017 12:00:00 AM,76.0,Routine - Unscheduled,Unclean hands or improper use of gloves,High Risk,21.0,4.0
94102,25,28991,22351,71456_20190503,05/03/2019 12:00:00 AM,89.0,Routine - Unscheduled,Unclean or unsanitary food contact surfaces,High Risk,19.0,6.0
94102,25,28991,22351,70960_20170712,07/12/2017 12:00:00 AM,85.0,Routine - Unscheduled,Foods not protected from contamination,Moderate Risk,22.0,4.0
94102,25,28991,22351,71065_20190118,01/18/2019 12:00:00 AM,73.0,Routine - Unscheduled,Wiping cloths not clean or properly stored or inadequate sanitizer,Low Risk,20.0,5.0
94102,25,28991,22351,64938_20180227,02/27/2018 12:00:00 AM,79.0,Routine - Unscheduled,Inadequate food safety knowledge or lack of certified food safety manager,Moderate Risk,20.0,5.0
94102,25,28991,22351,69388_20181203,12/03/2018 12:00:00 AM,89.0,Routine - Unscheduled,Improper reheating of food,High Risk,21.0,4.0
94102,25,28991,22351,67063_20170705,07/05/2017 12:00:00 AM,72.0,Routine - Unscheduled,High risk food holding temperature,High Risk,19.0,6.0
94102,25,28991,22351,66185_20181024,10/24/2018 12:00:00 AM,96.0,Routine - Unscheduled,Insufficient hot water or running water,Moderate Risk,22.0,4.0
94102,25,28991,22351,67063_20170705,07/05/2017 12:00:00 AM,72.0,Routine - Unscheduled,Unclean or degraded floors walls or ceilings,Low Risk,19.0,6.0
94102,25,28991,22351,64938_20180227,02/27/2018 12:00:00 AM,79.0,Routine - Unscheduled,Improper or defective plumbing,Low Risk,20.0,5.0
94102,25,28991,22351,65902_20170421,04/21/2017 12:00:00 AM,89.0,Routine - Unscheduled,Unclean or degraded floors walls or ceilings,Low Risk,21.0,4.0
94102,25,28991,22351,71510_20190412,04/12/2019 12:00:00 AM,93.0,Routine - Unscheduled,High risk food holding temperature,High Risk,19.0,5.0
94102,25,28991,22351,69388_20180326,03/26/2018 12:00:00 AM,94.0,Routine - Unscheduled,Food safety certificate or food handler card not available,Low Risk,21.0,4.0
94102,25,28991,22351,70960_20170712,07/12/2017 12:00:00 AM,85.0,Routine - Unscheduled,Low risk vermin infestation,Low Risk,22.0,4.0
94102,25,28991,22351,69110_20161011,10/11/2016 12:00:00 AM,88.0,Routine - Unscheduled,Unclean or degraded floors walls or ceilings,Low Risk,22.0,4.0
94102,25,28991,22351,65007_20181127,11/27/2018 12:00:00 AM,92.0,Routine - Unscheduled,Improper food storage,Low Risk,21.0,1.0
94102,25,28991,22351,69680_20171114,11/14/2017 12:00:00 AM,94.0,Routine - Unscheduled,Moderate risk food holding temperature,Moderate Risk,26.0,4.0
94102,25,28991,22351,67184_20180503,05/03/2018 12:00:00 AM,98.0,Routine - Unscheduled,Inadequate dressing rooms or improper storage of personal items,Low Risk,22.0,4.0
94102,25,28991,22351,65283_20170831,08/31/2017 12:00:00 AM,94.0,Routine - Unscheduled,Improper storage of equipment utensils or linens,Low Risk,20.0,5.0
94102,25,28991,22351,66694_20170112,01/12/2017 12:00:00 AM,92.0,Routine - Unscheduled,Unapproved or unmaintained equipment or utensils,Low Risk,20.0,4.0
94102,25,28991,22351,65066_20190816,08/16/2019 12:00:00 AM,85.0,Routine - Unscheduled,Inadequate and inaccessible handwashing facilities,Moderate Risk,21.0,4.0
94102,25,28991,22351,66517_20190524,05/24/2019 12:00:00 AM,84.0,Routine - Unscheduled,Permit license or inspection report not posted,Low Risk,21.0,4.0
94102,25,28991,22351,71065_20171211,12/11/2017 12:00:00 AM,89.0,Routine - Unscheduled,Unclean nonfood contact surfaces,Low Risk,20.0,5.0
94102,25,28991,22351,65066_20170712,07/12/2017 12:00:00 AM,71.0,Routine - Unscheduled,High risk food holding temperature,High Risk,21.0,4.0
94102,25,28991,22351,65007_20181127,11/27/2018 12:00:00 AM,92.0,Routine - Unscheduled,Food safety certificate or food handler card not available,Low Risk,21.0,1.0
94102,25,28991,22351,70960_20190321,03/21/2019 12:00:00 AM,86.0,Routine - Unscheduled,Unclean or degraded floors walls or ceilings,Low Risk,22.0,4.0
94102,25,28991,22351,64940_20170315,03/15/2017 12:00:00 AM,92.0,Routine - Unscheduled,Unclean or degraded floors walls or ceilings,Low Risk,21.0,4.0
94102,25,28991,22351,64940_20180125,01/25/2018 12:00:00 AM,98.0,Routine - Unscheduled,Unclean or degraded floors walls or ceilings,Low Risk,21.0,4.0
94102,25,28991,22351,66694_20180605,06/05/2018 12:00:00 AM,82.0,Routine - Unscheduled,High risk food holding temperature,High Risk,20.0,4.0
94102,25,28991,22351,65872_20180718,07/18/2018 12:00:00 AM,90.0,Routine - Unscheduled,Foods not protected from contamination,Moderate Risk,21.0,4.0
94102,25,28991,22351,69110_20190521,05/21/2019 12:00:00 AM,87.0,Routine - Unscheduled,Unclean or unsanitary food contact surfaces,High Risk,22.0,4.0
94102,25,28991,22351,68360_20190329,03/29/2019 12:00:00 AM,90.0,Routine - Unscheduled,Inadequately cleaned or sanitized food contact surfaces,Moderate Risk,50.0,6.0
94102,25,28991,22351,67063_20180502,05/02/2018 12:00:00 AM,92.0,Routine - Unscheduled,Unclean or degraded floors walls or ceilings,Low Risk,19.0,6.0
94102,25,28991,22351,69680_20190122,01/22/2019 12:00:00 AM,92.0,Routine - Unscheduled,Low risk vermin infestation,Low Risk,26.0,4.0
94102,25,28991,22351,65007_20171102,11/02/2017 12:00:00 AM,90.0,Routine - Unscheduled,Inadequate and inaccessible handwashing facilities,Moderate Risk,21.0,1.0
94102,25,28991,22351,66517_20170120,01/20/2017 12:00:00 AM,76.0,Routine - Unscheduled,No thermometers or uncalibrated thermometers,Low Risk,21.0,4.0
94102,25,28991,22351,69110_20170711,07/11/2017 12:00:00 AM,80.0,Routine - Unscheduled,Unclean or unsanitary food contact surfaces,High Risk,22.0,4.0
94102,25,28991,22351,64938_20170125,01/25/2017 12:00:00 AM,84.0,Routine - Unscheduled,Food in poor condition,Moderate Risk,20.0,5.0
94102,25,28991,22351,65066_20170712,07/12/2017 12:00:00 AM,71.0,Routine - Unscheduled,Unapproved or unmaintained equipment or utensils,Low Risk,21.0,4.0
94102,25,28991,22351,71510_20171026,10/26/2017 12:00:00 AM,91.0,Routine - Unscheduled,Improper or defective plumbing,Low Risk,19.0,5.0
94102,25,28991,22351,70960_20180601,06/01/2018 12:00:00 AM,81.0,Routine - Unscheduled,Unclean or degraded floors walls or ceilings,Low Risk,22.0,4.0
94102,25,28991,22351,67063_20180502,05/02/2018 12:00:00 AM,92.0,Routine - Unscheduled,Food in poor condition,Moderate Risk,19.0,6.0
94102,25,28991,22351,65902_20170421,04/21/2017 12:00:00 AM,89.0,Routine - Unscheduled,High risk food holding temperature,High Risk,21.0,4.0
94102,25,28991,22351,68360_20170301,03/01/2017 12:00:00 AM,90.0,Routine - Unscheduled,Unclean or degraded floors walls or ceilings,Low Risk,50.0,6.0
94102,25,28991,22351,67063_20161026,10/26/2016 12:00:00 AM,90.0,Routine - Unscheduled,Inadequate and inaccessible handwashing facilities,Moderate Risk,19.0,6.0
94102,25,28991,22351,69110_20161011,10/11/2016 12:00:00 AM,88.0,Routine - Unscheduled,Unapproved or unmaintained equipment or utensils,Low Risk,22.0,4.0
94102,25,28991,22351,69388_20180326,03/26/2018 12:00:00 AM,94.0,Routine - Unscheduled,Inadequate and inaccessible handwashing facilities,Moderate Risk,21.0,4.0
94102,25,28991,22351,67063_20170705,07/05/2017 12:00:00 AM,72.0,Routine - Unscheduled,Inadequate and inaccessible handwashing facilities,Moderate Risk,19.0,6.0
